"","trade_id","gave","received","chart_type","amount_given","amount_received","difference","given_percentage","received_percentage","season","trade_date","pick_number","position","given","offered","pfr_name"
"1250",712,"TEN","NYG","otc",1610,2099,-489,-0.303726708074534,-0.232968080038113,2002,2002-04-20,14,"non-QB","14","15, 110","Jeremy Shockey"
"1251",712,"TEN","NYG","pff",0.695,0.849,-0.154,-0.22158273381295,-0.181389870435807,2002,2002-04-20,14,"non-QB","14","15, 110","Jeremy Shockey"
"1252",712,"TEN","NYG","stuart",17.8,22.1,-4.3,-0.241573033707865,-0.194570135746606,2002,2002-04-20,14,"non-QB","14","15, 110","Jeremy Shockey"
"1253",713,"WAS","OAK","hill",286.72,306.76,-20.04,-0.0698939732142856,-0.0653279436693179,2002,2002-04-20,18,"non-QB","18","21, 89","T.J. Duckett"
"1254",713,"WAS","OAK","johnson",900,945,-45,-0.05,-0.0476190476190476,2002,2002-04-20,18,"non-QB","18","21, 89","T.J. Duckett"
"1255",713,"WAS","OAK","otc",1478,2033,-555,-0.375507442489851,-0.272995573044761,2002,2002-04-20,18,"non-QB","18","21, 89","T.J. Duckett"
"1256",713,"WAS","OAK","pff",0.633,0.815,-0.182,-0.287519747235387,-0.223312883435583,2002,2002-04-20,18,"non-QB","18","21, 89","T.J. Duckett"
"1257",713,"WAS","OAK","stuart",16.2,21.2,-5,-0.308641975308642,-0.235849056603774,2002,2002-04-20,18,"non-QB","18","21, 89","T.J. Duckett"
"1258",714,"ATL","OAK","hill",295.92,296.63,-0.710000000000036,-0.00239929710732643,-0.00239355425951534,2002,2002-04-20,17,"non-QB","17","18, 158","Phillip Buchanon"
"1259",714,"ATL","OAK","johnson",950,928,22,0.0231578947368421,0.0237068965517241,2002,2002-04-20,17,"non-QB","17","18, 158","Phillip Buchanon"
"1260",714,"ATL","OAK","otc",1508,1812,-304,-0.20159151193634,-0.167770419426049,2002,2002-04-20,17,"non-QB","17","18, 158","Phillip Buchanon"
"1261",714,"ATL","OAK","pff",0.646,0.744,-0.098,-0.151702786377709,-0.131720430107527,2002,2002-04-20,17,"non-QB","17","18, 158","Phillip Buchanon"
"1262",714,"ATL","OAK","stuart",16.6,18.6,-2,-0.120481927710843,-0.10752688172043,2002,2002-04-20,17,"non-QB","17","18, 158","Phillip Buchanon"
"1263",715,"SEA","GB","hill",279.54,297.6,-18.06,-0.064606138656364,-0.0606854838709677,2002,2002-04-20,20,"non-QB","20, 156","28, 60","Javon Walker"
"1264",715,"SEA","GB","johnson",879,960,-81,-0.0921501706484642,-0.084375,2002,2002-04-20,20,"non-QB","20, 156","28, 60","Javon Walker"
"1265",715,"SEA","GB","otc",1763,2089,-326,-0.184912081678956,-0.156055528961225,2002,2002-04-20,20,"non-QB","20, 156","28, 60","Javon Walker"
"1266",715,"SEA","GB","pff",0.719,0.86,-0.141,-0.196105702364395,-0.163953488372093,2002,2002-04-20,20,"non-QB","20, 156","28, 60","Javon Walker"
"1267",715,"SEA","GB","stuart",17.9,21.9,-4,-0.223463687150838,-0.182648401826484,2002,2002-04-20,20,"non-QB","20, 156","28, 60","Javon Walker"
"1268",716,"WAS","NE","hill",260.82,225.51,35.31,0.135380722337244,0.156578422242916,2002,2002-04-20,21,"non-QB","21","32, 96, 234","Daniel Graham"
"1269",716,"WAS","NE","johnson",800,706,94,0.1175,0.13314447592068,2002,2002-04-20,21,"non-QB","21","32, 96, 234","Daniel Graham"
"1270",716,"WAS","NE","otc",1397,1898,-501,-0.358625626342162,-0.263962065331928,2002,2002-04-20,21,"non-QB","21","32, 96, 234","Daniel Graham"
"1271",716,"WAS","NE","pff",0.594,0.759,-0.165,-0.277777777777778,-0.217391304347826,2002,2002-04-20,21,"non-QB","21","32, 96, 234","Daniel Graham"
"1272",716,"WAS","NE","stuart",15.2,18,-2.8,-0.18421052631579,-0.155555555555556,2002,2002-04-20,21,"non-QB","21","32, 96, 234","Daniel Graham"
"1273",717,"WAS","BAL","hill",148.51,155.97,-7.46000000000001,-0.0502323075887146,-0.0478297108418286,2002,2002-04-20,52,"non-QB","52, 96","56, 87, 159","Anthony Weaver"
"1274",717,"WAS","BAL","johnson",496,523,-27,-0.0544354838709677,-0.0516252390057361,2002,2002-04-20,52,"non-QB","52, 96","56, 87, 159","Anthony Weaver"
"1275",717,"WAS","BAL","otc",1515,1859,-344,-0.227062706270627,-0.185045723507262,2002,2002-04-20,52,"non-QB","52, 96","56, 87, 159","Anthony Weaver"
"1276",717,"WAS","BAL","pff",0.573,0.683,-0.11,-0.191972076788831,-0.161054172767204,2002,2002-04-20,52,"non-QB","52, 96","56, 87, 159","Anthony Weaver"
"1277",717,"WAS","BAL","stuart",14.9,17.5,-2.6,-0.174496644295302,-0.148571428571429,2002,2002-04-20,52,"non-QB","52, 96","56, 87, 159","Anthony Weaver"
"1278",718,"SF","BUF","hill",86.21,105.87,-19.66,-0.22804779027955,-0.185699442712761,2002,2002-04-20,61,"non-QB","61","69, 102","Ryan Denney"
"1279",718,"SF","BUF","johnson",292,337,-45,-0.154109589041096,-0.13353115727003,2002,2002-04-20,61,"non-QB","61","69, 102","Ryan Denney"
"1280",718,"SF","BUF","otc",835,1334,-499,-0.597604790419162,-0.374062968515742,2002,2002-04-20,61,"non-QB","61","69, 102","Ryan Denney"
"1281",718,"SF","BUF","pff",0.322,0.475,-0.153,-0.475155279503105,-0.322105263157895,2002,2002-04-20,61,"non-QB","61","69, 102","Ryan Denney"
"1282",718,"SF","BUF","stuart",8.4,12.7,-4.3,-0.511904761904762,-0.338582677165354,2002,2002-04-20,61,"non-QB","61","69, 102","Ryan Denney"
"1283",719,"CHI","DAL","hill",100.72,114.59,-13.87,-0.137708498808578,-0.121040230386596,2002,2002-04-20,63,"non-QB","63, 129","72, 104, 140","Antonio Bryant"
"1284",719,"CHI","DAL","johnson",319,352,-33,-0.103448275862069,-0.09375,2002,2002-04-20,63,"non-QB","63, 129","72, 104, 140","Antonio Bryant"
"1285",719,"CHI","DAL","otc",1259,1700,-441,-0.350277998411438,-0.259411764705882,2002,2002-04-20,63,"non-QB","63, 129","72, 104, 140","Antonio Bryant"
"1286",719,"CHI","DAL","pff",0.455,0.59,-0.135,-0.296703296703297,-0.228813559322034,2002,2002-04-20,63,"non-QB","63, 129","72, 104, 140","Antonio Bryant"
"1287",719,"CHI","DAL","stuart",11.9,15.5,-3.6,-0.302521008403361,-0.232258064516129,2002,2002-04-20,63,"non-QB","63, 129","72, 104, 140","Antonio Bryant"
"1288",720,"CAR","CIN","hill",74.59,78.6,-4.00999999999999,-0.0537605577155113,-0.0510178117048345,2002,2002-04-20,67,"non-QB","67","73, 145","Matt Schobel"
"1289",720,"CAR","CIN","johnson",255,259,-4,-0.0156862745098039,-0.0154440154440154,2002,2002-04-20,67,"non-QB","67","73, 145","Matt Schobel"
"1290",720,"CAR","CIN","otc",786,1120,-334,-0.424936386768448,-0.298214285714286,2002,2002-04-20,67,"non-QB","67","73, 145","Matt Schobel"
"1291",720,"CAR","CIN","pff",0.292,0.393,-0.101,-0.345890410958904,-0.256997455470738,2002,2002-04-20,67,"non-QB","67","73, 145","Matt Schobel"
"1292",720,"CAR","CIN","stuart",7.8,10.2,-2.4,-0.307692307692308,-0.235294117647059,2002,2002-04-20,67,"non-QB","67","73, 145","Matt Schobel"
"1293",722,"JAX","WAS","hill",57.27,70.09,-12.82,-0.223851929456958,-0.182907690112712,2002,2002-04-20,79,"non-QB","79","89, 118","Rashad Bauman"
"1294",722,"JAX","WAS","johnson",195,203,-8,-0.041025641025641,-0.0394088669950739,2002,2002-04-20,79,"non-QB","79","89, 118","Rashad Bauman"
"1295",722,"JAX","WAS","otc",699,1124,-425,-0.608011444921316,-0.378113879003559,2002,2002-04-20,79,"non-QB","79","89, 118","Rashad Bauman"
"1296",722,"JAX","WAS","pff",0.248,0.379,-0.131,-0.528225806451613,-0.345646437994723,2002,2002-04-20,79,"non-QB","79","89, 118","Rashad Bauman"
"1297",722,"JAX","WAS","stuart",6.8,10.2,-3.4,-0.5,-0.333333333333333,2002,2002-04-20,79,"non-QB","79","89, 118","Rashad Bauman"
"1298",723,"BAL","DEN","hill",39.38,38.2,1.18,0.0299644489588624,0.0308900523560209,2002,2002-04-20,96,"non-QB","96","112, 155","Dorsett Davis"
"1299",723,"BAL","DEN","johnson",116,99,17,0.146551724137931,0.171717171717172,2002,2002-04-20,96,"non-QB","96","112, 155","Dorsett Davis"
"1300",723,"BAL","DEN","otc",596,859,-263,-0.441275167785235,-0.306169965075669,2002,2002-04-20,96,"non-QB","96","112, 155","Dorsett Davis"
"1301",723,"BAL","DEN","pff",0.205,0.284,-0.079,-0.385365853658537,-0.278169014084507,2002,2002-04-20,96,"non-QB","96","112, 155","Dorsett Davis"
"1302",723,"BAL","DEN","stuart",5.5,7.1,-1.6,-0.290909090909091,-0.225352112676056,2002,2002-04-20,96,"non-QB","96","112, 155","Dorsett Davis"
"1303",724,"ATL","HOU","hill",56.02,25.25,30.77,0.549268118529097,1.21861386138614,2002,2002-04-21,88,"non-QB","88","116","Chris Baker"
"1304",724,"ATL","HOU","johnson",190,62,128,0.673684210526316,2.06451612903226,2002,2002-04-21,88,"non-QB","88","116","Chris Baker"
"1305",724,"ATL","HOU","otc",692,497,195,0.281791907514451,0.392354124748491,2002,2002-04-21,88,"non-QB","88","116","Chris Baker"
"1306",724,"ATL","HOU","pff",0.246,0.161,0.085,0.345528455284553,0.527950310559006,2002,2002-04-21,88,"non-QB","88","116","Chris Baker"
"1307",724,"ATL","HOU","stuart",6.7,4.3,2.4,0.358208955223881,0.558139534883721,2002,2002-04-21,88,"non-QB","88","116","Chris Baker"
"1308",725,"DEN","NE","hill",24.7,31.62,-6.92,-0.280161943319838,-0.218848829854522,2002,2002-04-21,117,"QB","117","131, 144","Rohan Davey"
"1309",725,"DEN","NE","johnson",60,75,-15,-0.25,-0.2,2002,2002-04-21,117,"QB","117","131, 144","Rohan Davey"
"1310",725,"DEN","NE","otc",492,816,-324,-0.658536585365854,-0.397058823529412,2002,2002-04-21,117,"QB","117","131, 144","Rohan Davey"
"1311",725,"DEN","NE","pff",0.16,0.269,-0.109,-0.68125,-0.405204460966543,2002,2002-04-21,117,"QB","117","131, 144","Rohan Davey"
"1312",725,"DEN","NE","stuart",4.3,6.6,-2.3,-0.534883720930233,-0.348484848484848,2002,2002-04-21,117,"QB","117","131, 144","Rohan Davey"
"1313",726,"OAK","CLE","hill",22.09,17.63,4.46,0.201901312811227,0.252977878615996,2002,2002-04-21,122,"non-QB","122","147, 189","Darnell Sanders"
"1314",726,"OAK","CLE","johnson",50,49,1,0.02,0.0204081632653061,2002,2002-04-21,122,"non-QB","122","147, 189","Darnell Sanders"
"1315",726,"OAK","CLE","otc",470,612,-142,-0.302127659574468,-0.23202614379085,2002,2002-04-21,122,"non-QB","122","147, 189","Darnell Sanders"
"1316",726,"OAK","CLE","pff",0.153,0.202,-0.049,-0.320261437908497,-0.242574257425743,2002,2002-04-21,122,"non-QB","122","147, 189","Darnell Sanders"
"1317",726,"OAK","CLE","stuart",4,4,0,0,0,2002,2002-04-21,122,"non-QB","122","147, 189","Darnell Sanders"
"1318",1093,"SF","SD","hill",315.2,334.16,-18.96,-0.0601522842639595,-0.0567392865693082,2015,2015-04-30,15,"non-QB","15","17, 117, 142","Melvin Gordon"
"1319",1093,"SF","SD","johnson",1050,1044,6,0.00571428571428571,0.00574712643678161,2015,2015-04-30,15,"non-QB","15","17, 117, 142","Melvin Gordon"
"1320",1093,"SF","SD","otc",1574,2383,-809,-0.513977128335451,-0.339488040285355,2015,2015-04-30,15,"non-QB","15","17, 117, 142","Melvin Gordon"
"1321",1093,"SF","SD","pff",0.675,0.933,-0.258,-0.382222222222222,-0.276527331189711,2015,2015-04-30,15,"non-QB","15","17, 117, 142","Melvin Gordon"
"1322",1093,"SF","SD","stuart",17.4,23.9,-6.5,-0.373563218390805,-0.271966527196653,2015,2015-04-30,15,"non-QB","15","17, 117, 142","Melvin Gordon"
"1323",1095,"TEN","NYG","hill",179.54,181.05,-1.50999999999999,-0.00841038208755704,-0.00834023750345204,2015,2015-05-01,33,"non-QB","33","40, 108, 245","Landon Collins"
"1324",1095,"TEN","NYG","johnson",580,578,2,0.00344827586206897,0.00346020761245675,2015,2015-05-01,33,"non-QB","33","40, 108, 245","Landon Collins"
"1325",1095,"TEN","NYG","otc",1159,1694,-535,-0.46160483175151,-0.31582054309327,2015,2015-05-01,33,"non-QB","33","40, 108, 245","Landon Collins"
"1326",1095,"TEN","NYG","pff",0.495,0.671,-0.176,-0.355555555555556,-0.262295081967213,2015,2015-05-01,33,"non-QB","33","40, 108, 245","Landon Collins"
"1327",1095,"TEN","NYG","stuart",12.3,15.9,-3.6,-0.292682926829268,-0.226415094339623,2015,2015-05-01,33,"non-QB","33","40, 108, 245","Landon Collins"
"1328",1096,"STL","CAR","hill",145.59,145.48,0.110000000000014,0.000755546397417499,0.000756117679406198,2015,2015-05-01,41,"non-QB","41","57, 89, 201","Devin Funchess"
"1329",1096,"STL","CAR","johnson",490,486,4,0.00816326530612245,0.00823045267489712,2015,2015-05-01,41,"non-QB","41","57, 89, 201","Devin Funchess"
"1330",1096,"STL","CAR","otc",1044,1714,-670,-0.64176245210728,-0.390898483080513,2015,2015-05-01,41,"non-QB","41","57, 89, 201","Devin Funchess"
"1331",1096,"STL","CAR","pff",0.436,0.631,-0.195,-0.447247706422018,-0.309033280507132,2015,2015-05-01,41,"non-QB","41","57, 89, 201","Devin Funchess"
"1332",1096,"STL","CAR","stuart",11,15.7,-4.7,-0.427272727272727,-0.299363057324841,2015,2015-05-01,41,"non-QB","41","57, 89, 201","Devin Funchess"
"1333",1097,"CLE","HOU","hill",140.19,141.63,-1.44,-0.0102717740209715,-0.0101673374285109,2015,2015-05-01,43,"non-QB","43, 229","51, 116, 195","Benardrick McKinney"
"1334",1097,"CLE","HOU","johnson",470,465,5,0.0106382978723404,0.010752688172043,2015,2015-05-01,43,"non-QB","43, 229","51, 116, 195","Benardrick McKinney"
"1335",1097,"CLE","HOU","otc",1158,1649,-491,-0.424006908462867,-0.297756215888417,2015,2015-05-01,43,"non-QB","43, 229","51, 116, 195","Benardrick McKinney"
"1336",1097,"CLE","HOU","pff",0.476,0.607,-0.131,-0.275210084033613,-0.215815485996705,2015,2015-05-01,43,"non-QB","43, 229","51, 116, 195","Benardrick McKinney"
"1337",1097,"CLE","HOU","stuart",10.6,14.9,-4.3,-0.40566037735849,-0.288590604026846,2015,2015-05-01,43,"non-QB","43, 229","51, 116, 195","Benardrick McKinney"
"1338",1098,"MIA","PHI","hill",129.16,132.73,-3.56999999999999,-0.0276401362650975,-0.0268967076018985,2015,2015-05-01,47,"non-QB","47, 191","52, 145, 156","Eric Rowe"
"1339",1098,"MIA","PHI","johnson",445,443,2,0.00449438202247191,0.00451467268623025,2015,2015-05-01,47,"non-QB","47, 191","52, 145, 156","Eric Rowe"
"1340",1098,"MIA","PHI","otc",1207,1639,-432,-0.357912178956089,-0.263575350823673,2015,2015-05-01,47,"non-QB","47, 191","52, 145, 156","Eric Rowe"
"1341",1098,"MIA","PHI","pff",0.473,0.607,-0.134,-0.283298097251586,-0.220757825370675,2015,2015-05-01,47,"non-QB","47, 191","52, 145, 156","Eric Rowe"
"1342",1098,"MIA","PHI","stuart",11.3,14.7,-3.4,-0.300884955752212,-0.231292517006803,2015,2015-05-01,47,"non-QB","47, 191","52, 145, 156","Eric Rowe"
"1343",1099,"ARI","BAL","hill",100.88,103.17,-2.29000000000001,-0.0227002379064235,-0.0221963749151886,2015,2015-05-01,55,"non-QB","55","58, 158","Maxx Williams"
"1344",1099,"ARI","BAL","johnson",350,348,2,0.00571428571428571,0.00574712643678161,2015,2015-05-01,55,"non-QB","55","58, 158","Maxx Williams"
"1345",1099,"ARI","BAL","otc",890,1196,-306,-0.343820224719101,-0.255852842809365,2015,2015-05-01,55,"non-QB","55","58, 158","Maxx Williams"
"1346",1099,"ARI","BAL","pff",0.352,0.448,-0.096,-0.272727272727273,-0.214285714285714,2015,2015-05-01,55,"non-QB","55","58, 158","Maxx Williams"
"1347",1099,"ARI","BAL","stuart",9.1,11.1,-2,-0.21978021978022,-0.18018018018018,2015,2015-05-01,55,"non-QB","55","58, 158","Maxx Williams"
"1348",1100,"IND","TB","hill",105.54,107.46,-1.92000000000002,-0.0181921546333145,-0.0178671133445004,2015,2015-05-01,61,"non-QB","61, 128","65, 109","Ali Marpet"
"1349",1100,"IND","TB","johnson",336,341,-5,-0.0148809523809524,-0.0146627565982405,2015,2015-05-01,61,"non-QB","61, 128","65, 109","Ali Marpet"
"1350",1100,"IND","TB","otc",1280,1332,-52,-0.040625,-0.039039039039039,2015,2015-05-01,61,"non-QB","61, 128","65, 109","Ali Marpet"
"1351",1100,"IND","TB","pff",0.467,0.478,-0.011,-0.0235546038543897,-0.0230125523012553,2015,2015-05-01,61,"non-QB","61, 128","65, 109","Ali Marpet"
"1352",1100,"IND","TB","stuart",12.1,12.7,-0.599999999999998,-0.049586776859504,-0.0472440944881888,2015,2015-05-01,61,"non-QB","61, 128","65, 109","Ali Marpet"
"1353",1101,"WAS","SEA","hill",71.38,81.91,-10.53,-0.147520313813393,-0.128555731900867,2015,2015-05-01,69,"non-QB","69","95, 112, 167, 181","Tyler Lockett"
"1354",1101,"WAS","SEA","johnson",245,234,11,0.0448979591836735,0.047008547008547,2015,2015-05-01,69,"non-QB","69","95, 112, 167, 181","Tyler Lockett"
"1355",1101,"WAS","SEA","otc",770,1684,-914,-1.18701298701299,-0.542755344418052,2015,2015-05-01,69,"non-QB","69","95, 112, 167, 181","Tyler Lockett"
"1356",1101,"WAS","SEA","pff",0.283,0.564,-0.281,-0.992932862190813,-0.49822695035461,2015,2015-05-01,69,"non-QB","69","95, 112, 167, 181","Tyler Lockett"
"1357",1101,"WAS","SEA","stuart",7.6,13.7,-6.1,-0.802631578947368,-0.445255474452555,2015,2015-05-01,69,"non-QB","69","95, 112, 167, 181","Tyler Lockett"
"1358",1103,"MIN","KC","hill",61.18,60.57,0.609999999999999,0.00997057862046419,0.010070992240383,2015,2015-05-01,76,"non-QB","76","80, 193","Chris Conley"
"1359",1103,"MIN","KC","johnson",210,204,6,0.0285714285714286,0.0294117647058824,2015,2015-05-01,76,"non-QB","76","80, 193","Chris Conley"
"1360",1103,"MIN","KC","otc",719,921,-202,-0.280945757997218,-0.219326818675353,2015,2015-05-01,76,"non-QB","76","80, 193","Chris Conley"
"1361",1103,"MIN","KC","pff",0.257,0.321,-0.064,-0.249027237354086,-0.199376947040498,2015,2015-05-01,76,"non-QB","76","80, 193","Chris Conley"
"1362",1103,"MIN","KC","stuart",7,7.8,-0.800000000000001,-0.114285714285714,-0.102564102564103,2015,2015-05-01,76,"non-QB","76","80, 193","Chris Conley"
"1363",1104,"MIN","DET","hill",56.02,60.81,-4.79,-0.0855051767225991,-0.0787699391547443,2015,2015-05-01,80,"non-QB","80","88, 143","Alex Carter"
"1364",1104,"MIN","DET","johnson",190,185,5,0.0263157894736842,0.027027027027027,2015,2015-05-01,80,"non-QB","80","88, 143","Alex Carter"
"1365",1104,"MIN","DET","otc",692,1029,-337,-0.486994219653179,-0.327502429543246,2015,2015-05-01,80,"non-QB","80","88, 143","Alex Carter"
"1366",1104,"MIN","DET","pff",0.246,0.351,-0.105,-0.426829268292683,-0.299145299145299,2015,2015-05-01,80,"non-QB","80","88, 143","Alex Carter"
"1367",1104,"MIN","DET","stuart",6.7,9.1,-2.4,-0.358208955223881,-0.263736263736264,2015,2015-05-01,80,"non-QB","80","88, 143","Alex Carter"
"1368",1105,"NE","CLE","hill",41.93,44.6,-2.67,-0.0636775578344861,-0.059865470852018,2015,2015-05-01,96,"non-QB","96, 219","111, 147, 202","Xavier Cooper"
"1369",1105,"NE","CLE","johnson",120,116,4,0.0333333333333333,0.0344827586206897,2015,2015-05-01,96,"non-QB","96, 219","111, 147, 202","Xavier Cooper"
"1370",1105,"NE","CLE","otc",758,1097,-339,-0.447229551451187,-0.309024612579763,2015,2015-05-01,96,"non-QB","96, 219","111, 147, 202","Xavier Cooper"
"1371",1105,"NE","CLE","pff",0.263,0.363,-0.1,-0.380228136882129,-0.275482093663912,2015,2015-05-01,96,"non-QB","96, 219","111, 147, 202","Xavier Cooper"
"1372",1105,"NE","CLE","stuart",5.8,8.2,-2.4,-0.413793103448276,-0.292682926829268,2015,2015-05-01,96,"non-QB","96, 219","111, 147, 202","Xavier Cooper"
"1373",1106,"OAK","CAR","hill",34.49,31.93,2.56,0.0742244128732967,0.0801753836517382,2015,2015-05-02,102,"non-QB","102","124, 161, 242","Daryl Williams"
"1374",1106,"OAK","CAR","johnson",92,75,17,0.184782608695652,0.226666666666667,2015,2015-05-02,102,"non-QB","102","124, 161, 242","Daryl Williams"
"1375",1106,"OAK","CAR","otc",564,896,-332,-0.588652482269504,-0.370535714285714,2015,2015-05-02,102,"non-QB","102","124, 161, 242","Daryl Williams"
"1376",1106,"OAK","CAR","pff",0.192,0.308,-0.116,-0.604166666666667,-0.376623376623377,2015,2015-05-02,102,"non-QB","102","124, 161, 242","Daryl Williams"
"1377",1106,"OAK","CAR","stuart",5.1,6.1,-1,-0.196078431372549,-0.163934426229508,2015,2015-05-02,102,"non-QB","102","124, 161, 242","Daryl Williams"
"1378",1107,"JAX","NYJ","hill",33.73,35.02,-1.29,-0.0382448858582864,-0.0368360936607653,2015,2015-05-02,103,"QB","103","104, 229","Bryce Petty"
"1379",1107,"JAX","NYJ","johnson",88,86,2,0.0227272727272727,0.0232558139534884,2015,2015-05-02,103,"QB","103","104, 229","Bryce Petty"
"1380",1107,"JAX","NYJ","otc",559,693,-134,-0.239713774597496,-0.193362193362193,2015,2015-05-02,103,"QB","103","104, 229","Bryce Petty"
"1381",1107,"JAX","NYJ","pff",0.19,0.241,-0.051,-0.268421052631579,-0.211618257261411,2015,2015-05-02,103,"QB","103","104, 229","Bryce Petty"
"1382",1107,"JAX","NYJ","stuart",5.1,5,0.0999999999999996,0.0196078431372548,0.0199999999999999,2015,2015-05-02,103,"QB","103","104, 229","Bryce Petty"
"1383",1108,"DET","PHI","hill",56.02,27,29.02,0.518029275258836,1.07481481481481,2015,2015-05-02,NA,"non-QB","","113",NA
"1384",1108,"DET","PHI","johnson",190,68,122,0.642105263157895,1.79411764705882,2015,2015-05-02,NA,"non-QB","","113",NA
"1385",1108,"DET","PHI","otc",692,511,181,0.261560693641618,0.354207436399217,2015,2015-05-02,NA,"non-QB","","113",NA
"1386",1108,"DET","PHI","pff",0.246,0.168,0.078,0.317073170731707,0.464285714285714,2015,2015-05-02,NA,"non-QB","","113",NA
"1387",1108,"DET","PHI","stuart",6.7,4.5,2.2,0.328358208955224,0.488888888888889,2015,2015-05-02,NA,"non-QB","","113",NA
"1388",1109,"CLE","ARI","hill",25.25,27.24,-1.99,-0.0788118811881187,-0.0730543318649045,2015,2015-05-02,116,"non-QB","116","123, 198, 241","Rodney Gunter"
"1389",1109,"CLE","ARI","johnson",62,61,1,0.0161290322580645,0.0163934426229508,2015,2015-05-02,116,"non-QB","116","123, 198, 241","Rodney Gunter"
"1390",1109,"CLE","ARI","otc",497,793,-296,-0.595573440643863,-0.373266078184111,2015,2015-05-02,116,"non-QB","116","123, 198, 241","Rodney Gunter"
"1391",1109,"CLE","ARI","pff",0.161,0.271,-0.11,-0.683229813664596,-0.40590405904059,2015,2015-05-02,116,"non-QB","116","123, 198, 241","Rodney Gunter"
"1392",1109,"CLE","ARI","stuart",4.3,4.9,-0.600000000000001,-0.13953488372093,-0.122448979591837,2015,2015-05-02,116,"non-QB","116","123, 198, 241","Rodney Gunter"
"1393",1110,"OAK","TB","hill",21.13,21.94,-0.809999999999999,-0.0383341221012777,-0.0369188696444849,2015,2015-05-02,124,"non-QB","124","128, 218","Kwon Alexander"
"1394",1110,"OAK","TB","johnson",48,48,0,0,0,2015,2015-05-02,124,"non-QB","124","128, 218","Kwon Alexander"
"1395",1110,"OAK","TB","otc",462,610,-148,-0.32034632034632,-0.242622950819672,2015,2015-05-02,124,"non-QB","124","128, 218","Kwon Alexander"
"1396",1110,"OAK","TB","pff",0.15,0.203,-0.053,-0.353333333333333,-0.261083743842364,2015,2015-05-02,124,"non-QB","124","128, 218","Kwon Alexander"
"1397",1110,"OAK","TB","stuart",3.9,4,-0.1,-0.0256410256410257,-0.025,2015,2015-05-02,124,"non-QB","124","128, 218","Kwon Alexander"
"1398",1111,"MIN","ATL","hill",15.82,18.38,-2.56,-0.161820480404551,-0.139281828073993,2015,2015-05-02,137,"non-QB","137","146, 185","Grady Jarrett"
"1399",1111,"MIN","ATL","johnson",38,50,-12,-0.315789473684211,-0.24,2015,2015-05-02,137,"non-QB","137","146, 185","Grady Jarrett"
"1400",1111,"MIN","ATL","otc",409,627,-218,-0.533007334963325,-0.347687400318979,2015,2015-05-02,137,"non-QB","137","146, 185","Grady Jarrett"
"1401",1111,"MIN","ATL","pff",0.135,0.207,-0.072,-0.533333333333333,-0.347826086956522,2015,2015-05-02,137,"non-QB","137","146, 185","Grady Jarrett"
"1402",1111,"MIN","ATL","stuart",3.3,4.3,-1,-0.303030303030303,-0.232558139534884,2015,2015-05-02,137,"non-QB","137","146, 185","Grady Jarrett"
"1403",1112,"NE","GB","hill",12.66,9.67,2.99,0.236176935229068,0.309203722854188,2015,2015-05-02,147,"QB","147","166, 247","Brett Hundley"
"1404",1112,"NE","GB","johnson",33,25,8,0.242424242424242,0.32,2015,2015-05-02,147,"QB","147","166, 247","Brett Hundley"
"1405",1112,"NE","GB","otc",372,407,-35,-0.0940860215053763,-0.085995085995086,2015,2015-05-02,147,"QB","147","166, 247","Brett Hundley"
"1406",1112,"NE","GB","pff",0.124,0.151,-0.027,-0.217741935483871,-0.178807947019868,2015,2015-05-02,147,"QB","147","166, 247","Brett Hundley"
"1407",1112,"NE","GB","stuart",2.8,2,0.8,0.285714285714286,0.4,2015,2015-05-02,147,"QB","147","166, 247","Brett Hundley"
"1408",1113,"SF","IND","hill",11.58,9.94,1.64,0.141623488773748,0.164989939637827,2015,2015-05-02,151,"non-QB","151","165, 244","David Parry"
"1409",1113,"SF","IND","johnson",31,25,6,0.193548387096774,0.24,2015,2015-05-02,151,"non-QB","151","165, 244","David Parry"
"1410",1113,"SF","IND","otc",358,416,-58,-0.162011173184358,-0.139423076923077,2015,2015-05-02,151,"non-QB","151","165, 244","David Parry"
"1411",1113,"SF","IND","pff",0.119,0.152,-0.033,-0.277310924369748,-0.217105263157895,2015,2015-05-02,151,"non-QB","151","165, 244","David Parry"
"1412",1113,"SF","IND","stuart",2.7,2.1,0.6,0.222222222222222,0.285714285714286,2015,2015-05-02,151,"non-QB","151","165, 244","David Parry"
"1413",1114,"WAS","NO","hill",8.11,11.84,-3.73,-0.459926017262639,-0.315033783783784,2015,2015-05-02,167,"non-QB","167","187, 187","Damian Swann"
"1414",1114,"WAS","NO","johnson",25,38,-13,-0.52,-0.342105263157895,2015,2015-05-02,167,"non-QB","167","187, 187","Damian Swann"
"1415",1114,"WAS","NO","otc",305,522,-217,-0.711475409836066,-0.415708812260536,2015,2015-05-02,167,"non-QB","167","187, 187","Damian Swann"
"1416",1114,"WAS","NO","pff",0.101,0.171,-0.07,-0.693069306930693,-0.409356725146199,2015,2015-05-02,167,"non-QB","167","187, 187","Damian Swann"
"1417",1114,"WAS","NO","stuart",2,3,-1,-0.5,-0.333333333333333,2015,2015-05-02,167,"non-QB","167","187, 187","Damian Swann"
"1418",1116,"DAL","SF","hill",6.64,1.4,5.24,0.789156626506024,3.74285714285714,2015,2015-05-02,178,"non-QB","178","246","Matthew Wells"
